election_year,section,question,option_text,policy_key,dimension,affirmative_direction,coding_confidence,response_mode,coding_status,normalized_option,models_run,model_core_agreement,model_agreed_dimension,model_agreed_direction,model_agreed_scorable,qwen_suggested_scorable,adjudication_status
2006.0,Crime Issues,Indicate which principles you support (if any) regarding crime.,f) Decriminalize the possession of small amounts of marijuana.,,,,,,unmapped,decriminalize the possession of small amounts of marijuana.,2.0,False,,,,True,model_disagreement_requires_review
2006.0,Crime Issues,Indicate which principles you support (if any) regarding crime.,g) Strengthen penalties and sentences for drug-related crimes.,crime_drug_penalties,criminal_justice_position,1.0,high,binary,rule_mapped,strengthen penalties and sentences for drug-related crimes.,,,,,,,accepted_deterministic_rule
2006.0,Crime Issues,Indicate which principles you support (if any) regarding crime.,h) Minors accused of a violent crime should be prosecuted as adults.,crime_minors_adult_prosecution,criminal_justice_position,1.0,high,binary,rule_mapped,minors accused of a violent crime should be prosecuted as adults.,,,,,,,accepted_deterministic_rule
2006.0,Crime Issues,Indicate which principles you support (if any) regarding crime.,"i) Require that crimes based on race, ethnic background, religious belief, sex, age, disability, or sexual orientation be prosecuted as hate crimes.",,,,,,unmapped,"require that crimes based on race, ethnic background, religious belief, sex, age, disability, or sexual orientation be prosecuted as hate crimes.",2.0,False,,,,True,model_disagreement_requires_review
2006.0,Crime Issues,Indicate which principles you support (if any) regarding crime.,j) Increase state funding for community centers and other social agencies in areas with at-risk youth.,social_at_risk_youth_services,social_ideology,-1.0,high,binary,rule_mapped,increase state funding for community centers and other social agencies in areas with at-risk youth.,,,,,,,accepted_deterministic_rule
2006.0,Crime Issues,Indicate which principles you support (if any) regarding crime.,k) Increase state funding for state and local emergency agencies to prevent or respond to terrorism.,,,,,,unmapped,increase state funding for state and local emergency agencies to prevent or respond to terrorism.,2.0,False,,,,False,model_disagreement_requires_review
2006.0,Crime Issues,Indicate which principles you support (if any) regarding crime.,l) Strengthen sex-offender laws.,crime_strengthen_sex_offender_laws,criminal_justice_position,1.0,high,binary,rule_mapped,strengthen sex-offender laws.,,,,,,,accepted_deterministic_rule
2006.0,Crime Issues,Indicate which principles you support (if any) regarding crime.,"m) Support the restriction of the sale of products used to make methamphetamine (e.g. tablets containing pseudophedrine, ephedrine and phenylpropanolamine).",crime_meth_precursor_restrictions,criminal_justice_position,1.0,high,binary,rule_mapped,"support the restriction of the sale of products used to make methamphetamine (e.g. tablets containing pseudophedrine, ephedrine and phenylpropanolamine).",,,,,,,accepted_deterministic_rule
2006.0,Crime Issues,Indicate which principles you support (if any) regarding crime.,n) Criminalize the employment of an undocumented immigrant in Alabama.,,,,,,unmapped,criminalize the employment of an undocumented immigrant in alabama.,2.0,False,,,,True,model_disagreement_requires_review
2006.0,Crime Issues,Indicate which principles you support (if any) regarding crime.,o) Other or expanded principles,open_ended_other,non_scorable,,high,,non_scorable,other or expanded principles,2.0,False,,,,False,accepted_non_scorable
2006.0,Education Issues,Indicate which principles you support (if any) regarding education.,a) Support national standards and testing of public school students.,education_national_testing,education_position,1.0,medium,binary,rule_mapped,support national standards and testing of public school students.,,,,,,,accepted_deterministic_rule
2006.0,Education Issues,Indicate which principles you support (if any) regarding education.,b) Provide parents with state-funded vouchers to send their children to any public school.,education_vouchers,education_position,1.0,medium,binary,rule_mapped,provide parents with state-funded vouchers to send their children to any public school.,,,,,,,accepted_deterministic_rule
2006.0,Education Issues,Indicate which principles you support (if any) regarding education.,c) Provide parents with state-funded vouchers to send their children to any private or religious school.,education_vouchers,education_position,1.0,medium,binary,rule_mapped,provide parents with state-funded vouchers to send their children to any private or religious school.,,,,,,,accepted_deterministic_rule
2006.0,Education Issues,Indicate which principles you support (if any) regarding education.,d) Increase state funds for school capital improvements (e.g. buildings and infrastructure).,education_school_capital_funding,education_position,-1.0,high,binary,rule_mapped,increase state funds for school capital improvements (e.g. buildings and infrastructure).,,,,,,,accepted_deterministic_rule
2006.0,Education Issues,Indicate which principles you support (if any) regarding education.,e) Increase funds for hiring additional teachers.,education_additional_teachers,education_position,-1.0,high,binary,rule_mapped,increase funds for hiring additional teachers.,,,,,,,accepted_deterministic_rule
2006.0,Education Issues,Indicate which principles you support (if any) regarding education.,f) Support teacher testing and reward with merit pay.,education_teacher_testing_merit_pay,education_position,1.0,medium,binary,rule_mapped,support teacher testing and reward with merit pay.,,,,,,,accepted_deterministic_rule
2006.0,Education Issues,Indicate which principles you support (if any) regarding education.,g) Endorse voluntary prayer in public schools.,social_voluntary_school_prayer,social_ideology,1.0,high,binary,rule_mapped,endorse voluntary prayer in public schools.,,,,,,,accepted_deterministic_rule
2006.0,Education Issues,Indicate which principles you support (if any) regarding education.,h) Support requiring public schools to administer high school exit exams.,education_exit_exams,education_position,1.0,medium,binary,rule_mapped,support requiring public schools to administer high school exit exams.,,,,,,,accepted_deterministic_rule
2006.0,Education Issues,Indicate which principles you support (if any) regarding education.,i) Provide state funding to increase teacher salaries.,education_teacher_salaries,education_position,-1.0,high,binary,rule_mapped,provide state funding to increase teacher salaries.,,,,,,,accepted_deterministic_rule
