item_id,election_year,section,question,option_text,policy_key,dimension,affirmative_direction,coding_confidence,response_mode,coding_status,candidate_count,selected_response_count,priority
8FE01B4AC4D5A708,1996.0,Unemployment,Indicate which principles you support regarding unemployment.,e) Establish enterprise zones in areas with large numbers of unemployed people.,,,,,,unmapped,1,1,1001
264FA4F6343F870F,1996.0,Welfare,Indicate which principles you support regarding the US welfare system.,a) Strengthen child support collection procedures and increase penalties for parents who do not pay child support.,,,,,,unmapped,1,1,1001
87E1116D36C5D796,1996.0,Welfare,Indicate which principles you support regarding the US welfare system.,b) Impose a two-year limit on welfare benefits for recipients who are able to work.,,,,,,unmapped,1,1,1001
9CA595B9594AC806,1996.0,Welfare,Indicate which principles you support regarding the US welfare system.,d) Require that unwed teenage mothers live with a parent or guardian (if possible) and attend school to receive benefits.,,,,,,unmapped,1,1,1001
FE1F8B7779D18338,1996.0,Welfare,Indicate which principles you support regarding the US welfare system.,e) Limit the benefits given to single women if they have additional children while receiving welfare benefits.,,,,,,unmapped,1,1,1001
D7A2318F28D0E90D,1996.0,Welfare,Indicate which principles you support regarding the US welfare system.,f) Provide child care services to welfare recipients who work or attend school.,,,,,,unmapped,1,1,1001
60DB16534EFBCBF6,1996.0,Welfare,Indicate which principles you support regarding the US welfare system.,i) Increase funding of programs that prevent teen pregnancy and family break-up.,,,,,,unmapped,1,1,1001
F3D8BC4789CA63C3,1996.0,Welfare,Indicate which principles you support regarding the US welfare system.,j) Support programs that give incentives for employers to hire and train welfare recipients.,,,,,,unmapped,1,1,1001
36EF3989F1EDBE99,2000.0,Abortion Issues,Indicate which principles you support (if any) concerning abortion.,k) Provide funding for family planning programs as a means to decrease the number of abortions.,,,,,,unmapped,1,1,1001
BB2D5D2591234938,2000.0,"Budget, Spending and Tax Issues, Part 1: Budgetary Priorities",Budgetary PrioritiesIndicate what levels of federal funding you support for the following general categories.,a) Agricultural,,,,,,unmapped,1,1,1001
0D08E5F735F4E9DA,2000.0,"Budget, Spending and Tax Issues, Part 1: Budgetary Priorities",Budgetary PrioritiesIndicate what levels of federal funding you support for the following general categories.,b) Arts,,,,,,unmapped,1,1,1001
E9DE61A276010B81,2000.0,"Budget, Spending and Tax Issues, Part 1: Budgetary Priorities",Budgetary PrioritiesIndicate what levels of federal funding you support for the following general categories.,c) Defense,,,,,,unmapped,1,1,1001
C32FB90C0CF9B259,2000.0,"Budget, Spending and Tax Issues, Part 1: Budgetary Priorities",Budgetary PrioritiesIndicate what levels of federal funding you support for the following general categories.,d) Education,,,,,,unmapped,1,1,1001
507633C16DDA8C67,2000.0,"Budget, Spending and Tax Issues, Part 1: Budgetary Priorities",Budgetary PrioritiesIndicate what levels of federal funding you support for the following general categories.,e) Environmental,,,,,,unmapped,1,1,1001
C27F5CA8DE7E4969,2000.0,"Budget, Spending and Tax Issues, Part 1: Budgetary Priorities",Budgetary PrioritiesIndicate what levels of federal funding you support for the following general categories.,f) International aid,,,,,,unmapped,1,1,1001
C3E320163A1B3939,2000.0,"Budget, Spending and Tax Issues, Part 1: Budgetary Priorities",Budgetary PrioritiesIndicate what levels of federal funding you support for the following general categories.,h) Medical Research,,,,,,unmapped,1,1,1001
79350C5BA7A89480,2000.0,"Budget, Spending and Tax Issues, Part 1: Budgetary Priorities",Budgetary PrioritiesIndicate what levels of federal funding you support for the following general categories.,i) National Aeronautical Space Administration (NASA),,,,,,unmapped,1,1,1001
9AEF9AFA1B0ED060,2000.0,"Budget, Spending and Tax Issues, Part 1: Budgetary Priorities",Budgetary PrioritiesIndicate what levels of federal funding you support for the following general categories.,j) National Parks,,,,,,unmapped,1,1,1001
F2DFD34EC17B4090,2000.0,"Budget, Spending and Tax Issues, Part 1: Budgetary Priorities",Budgetary PrioritiesIndicate what levels of federal funding you support for the following general categories.,k) Scientific Research,,,,,,unmapped,1,1,1001
0DF2C20FCD495258,2000.0,"Budget, Spending and Tax Issues, Part 1: Budgetary Priorities",Budgetary PrioritiesIndicate what levels of federal funding you support for the following general categories.,2) Would you support enforcing the spending limits agreed to in 1997 by the President and Congress to balance the budget?,,,,,,unmapped,1,1,1001
C57F4B7E7E484370,2000.0,"Budget, Spending and Tax Issues, Part 2: Defense Spending",Defense SpendingIndicate what levels of federal funding you support for the following categories.,a) Armed Forces personnel training,,,,,,unmapped,1,1,1001
8FE762F2B714DC06,2000.0,"Budget, Spending and Tax Issues, Part 2: Defense Spending",Defense SpendingIndicate what levels of federal funding you support for the following categories.,b) Covert intelligence operations,,,,,,unmapped,1,1,1001
09B47589A8EB1208,2000.0,"Budget, Spending and Tax Issues, Part 2: Defense Spending",Defense SpendingIndicate what levels of federal funding you support for the following categories.,c) Defense plant conversion,,,,,,unmapped,1,1,1001
1A539E8ADEAB586D,2000.0,"Budget, Spending and Tax Issues, Part 2: Defense Spending",Defense SpendingIndicate what levels of federal funding you support for the following categories.,d) Military hardware,,,,,,unmapped,1,1,1001
CEBFC2633B28E01C,2000.0,"Budget, Spending and Tax Issues, Part 2: Defense Spending",Defense SpendingIndicate what levels of federal funding you support for the following categories.,e) Military space shuttle missions,,,,,,unmapped,1,1,1001
956B9DA9931A2A8C,2000.0,"Budget, Spending and Tax Issues, Part 2: Defense Spending",Defense SpendingIndicate what levels of federal funding you support for the following categories.,f) Pay for active duty personnel,,,,,,unmapped,1,1,1001
F40DC7441552D863,2000.0,"Budget, Spending and Tax Issues, Part 2: Defense Spending",Defense SpendingIndicate what levels of federal funding you support for the following categories.,g) National Missile Defense Program,,,,,,unmapped,1,1,1001
C8C3893180390BE0,2000.0,"Budget, Spending and Tax Issues, Part 2: Defense Spending",Defense SpendingIndicate what levels of federal funding you support for the following categories.,h) Modernization of weaponry and equipment,,,,,,unmapped,1,1,1001
92A7D2634DDF78C9,2000.0,"Budget, Spending and Tax Issues, Part 2: Defense Spending",Defense SpendingIndicate what levels of federal funding you support for the following categories.,i) Programs to improve military retention rates,,,,,,unmapped,1,1,1001
20A50FE6ADAE39B8,2000.0,"Budget, Spending and Tax Issues, Part 2: Defense Spending",Defense SpendingIndicate what levels of federal funding you support for the following categories.,j) Research and development of new weapons,,,,,,unmapped,1,1,1001
0AAE7A2BA2F3F6C3,2000.0,"Budget, Spending and Tax Issues, Part 2: Defense Spending",Defense SpendingIndicate what levels of federal funding you support for the following categories.,k) Troop and equipment readiness,,,,,,unmapped,1,1,1001
FF1D40A495F591FA,2000.0,"Budget, Spending and Tax Issues, Part 3: Budget Surplus",Budget SurplusIndicate your priorities for spending any anticipated federal budget surplus.,a) Defense,,,,,,unmapped,1,1,1001
A260E234A5665CC6,2000.0,"Budget, Spending and Tax Issues, Part 3: Budget Surplus",Budget SurplusIndicate your priorities for spending any anticipated federal budget surplus.,b) Education,,,,,,unmapped,1,1,1001
85E01094D29ABBA4,2000.0,"Budget, Spending and Tax Issues, Part 3: Budget Surplus",Budget SurplusIndicate your priorities for spending any anticipated federal budget surplus.,c) Federal debt reduction,,,,,,unmapped,1,1,1001
62DBD28910016379,2000.0,"Budget, Spending and Tax Issues, Part 3: Budget Surplus",Budget SurplusIndicate your priorities for spending any anticipated federal budget surplus.,d) Medicare,,,,,,unmapped,1,1,1001
C90B8D2777EE290A,2000.0,"Budget, Spending and Tax Issues, Part 3: Budget Surplus",Budget SurplusIndicate your priorities for spending any anticipated federal budget surplus.,e) Social Security,,,,,,unmapped,1,1,1001
EACDADAA76F4BA80,2000.0,"Budget, Spending and Tax Issues, Part 3: Budget Surplus",Budget SurplusIndicate your priorities for spending any anticipated federal budget surplus.,f) Tax cuts,,,,,,unmapped,1,1,1001
3F67EE833DF4E3C5,2000.0,"Budget, Spending and Tax Issues, Part 4: Taxes (A)","TaxesIndicate what levels you support concerning taxes, deductions, and tax credits in the following categories.Income Taxes - Family IncomeIncome Taxes - Retiree IncomeOther TaxesDeductions/Credits","a) Less than $25,000",,,,,,unmapped,1,1,1001
C1A644BF5DC8A592,2000.0,"Budget, Spending and Tax Issues, Part 4: Taxes (A)","TaxesIndicate what levels you support concerning taxes, deductions, and tax credits in the following categories.Income Taxes - Family IncomeIncome Taxes - Retiree IncomeOther TaxesDeductions/Credits","b) $25,000 - $75,000",,,,,,unmapped,1,1,1001
14246032369E4E17,2000.0,"Budget, Spending and Tax Issues, Part 4: Taxes (A)","TaxesIndicate what levels you support concerning taxes, deductions, and tax credits in the following categories.Income Taxes - Family IncomeIncome Taxes - Retiree IncomeOther TaxesDeductions/Credits","c) $75,000 - $150,000",,,,,,unmapped,1,1,1001
