votesmart_candidate_id,candidate,election_year,election_description,section,question,option_number,option_text,raw_answer,selected,source_type,source_url
14648,George Chase,1998,New Hampshire State Legislative Election 1998 National Political Awareness Test,Crime,Indicate which principles you support (if any) to address crime.,11,k) Strengthen penalties and sentences for sex offenders.,,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/14648/george-chase
14648,George Chase,1998,New Hampshire State Legislative Election 1998 National Political Awareness Test,Crime,Indicate which principles you support (if any) to address crime.,12,l) Support the current blood-alcohol-content limit defining drunk driving.,,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/14648/george-chase
14648,George Chase,1998,New Hampshire State Legislative Election 1998 National Political Awareness Test,Crime,Indicate which principles you support (if any) to address crime.,13,m) Prosecute juveniles who commit murder or other serious violent crimes as adults.,,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/14648/george-chase
14648,George Chase,1998,New Hampshire State Legislative Election 1998 National Political Awareness Test,Crime,Indicate which principles you support (if any) to address crime.,14,n) Require motorcyclists to wear protective headgear.,X,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/14648/george-chase
14648,George Chase,1998,New Hampshire State Legislative Election 1998 National Political Awareness Test,Crime,Indicate which principles you support (if any) to address crime.,15,o) Other,X,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/14648/george-chase
14648,George Chase,1998,New Hampshire State Legislative Election 1998 National Political Awareness Test,Economy and Employment,Indicate which principles you support (if any) concerning the economy and employment.,1,"a) Provide low interest loans and tax credits for starting, expanding, or relocating businesses.",X,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/14648/george-chase
14648,George Chase,1998,New Hampshire State Legislative Election 1998 National Political Awareness Test,Economy and Employment,Indicate which principles you support (if any) concerning the economy and employment.,2,b) Reduce state government regulations on the private sector in order to encourage investment and economic expansion.,,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/14648/george-chase
14648,George Chase,1998,New Hampshire State Legislative Election 1998 National Political Awareness Test,Economy and Employment,Indicate which principles you support (if any) concerning the economy and employment.,3,c) Support limits on cash damages in lawsuits against businesses and professionals for product liability or malpractice.,X,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/14648/george-chase
14648,George Chase,1998,New Hampshire State Legislative Election 1998 National Political Awareness Test,Economy and Employment,Indicate which principles you support (if any) concerning the economy and employment.,4,d) Increase funding for state job-training programs that re-train displaced workers or teach skills needed in today's job market.,,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/14648/george-chase
14648,George Chase,1998,New Hampshire State Legislative Election 1998 National Political Awareness Test,Economy and Employment,Indicate which principles you support (if any) concerning the economy and employment.,5,e) Support placing a tollbooth on the F.E.E. Turnpike in Nashua.,X,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/14648/george-chase
14648,George Chase,1998,New Hampshire State Legislative Election 1998 National Political Awareness Test,Economy and Employment,Indicate which principles you support (if any) concerning the economy and employment.,6,f) Support appropriating funds to preserve and expand the current Amtrak service in New Hampshire.,X,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/14648/george-chase
14648,George Chase,1998,New Hampshire State Legislative Election 1998 National Political Awareness Test,Economy and Employment,Indicate which principles you support (if any) concerning the economy and employment.,7,g) Other,,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/14648/george-chase
14648,George Chase,1998,New Hampshire State Legislative Election 1998 National Political Awareness Test,Education Issues,I. Education: Indicate which principles you support (if any) regarding education.II. State Supreme Court Education Funding MandateIndicate which option(s) you support to respond to the state Supreme Court mandate for a new system of education funding in New Hampshire.III. Public School Funding: Indicate which option(s) you support for funding the New Hampshire public school systems.,1,a) Increase state funds for professional development of public school teachers and administrators.,,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/14648/george-chase
14648,George Chase,1998,New Hampshire State Legislative Election 1998 National Political Awareness Test,Education Issues,I. Education: Indicate which principles you support (if any) regarding education.II. State Supreme Court Education Funding MandateIndicate which option(s) you support to respond to the state Supreme Court mandate for a new system of education funding in New Hampshire.III. Public School Funding: Indicate which option(s) you support for funding the New Hampshire public school systems.,2,b) Encourage private or corporate investment in public school programs.,X,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/14648/george-chase
14648,George Chase,1998,New Hampshire State Legislative Election 1998 National Political Awareness Test,Education Issues,I. Education: Indicate which principles you support (if any) regarding education.II. State Supreme Court Education Funding MandateIndicate which option(s) you support to respond to the state Supreme Court mandate for a new system of education funding in New Hampshire.III. Public School Funding: Indicate which option(s) you support for funding the New Hampshire public school systems.,3,"c) Provide parents with state-funded vouchers to send their children to any participating school (public, private, religious).",,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/14648/george-chase
14648,George Chase,1998,New Hampshire State Legislative Election 1998 National Political Awareness Test,Education Issues,I. Education: Indicate which principles you support (if any) regarding education.II. State Supreme Court Education Funding MandateIndicate which option(s) you support to respond to the state Supreme Court mandate for a new system of education funding in New Hampshire.III. Public School Funding: Indicate which option(s) you support for funding the New Hampshire public school systems.,4,d) Favor charter schools where independent groups receive state authorization and funding to establish new schools.,,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/14648/george-chase
14648,George Chase,1998,New Hampshire State Legislative Election 1998 National Political Awareness Test,Education Issues,I. Education: Indicate which principles you support (if any) regarding education.II. State Supreme Court Education Funding MandateIndicate which option(s) you support to respond to the state Supreme Court mandate for a new system of education funding in New Hampshire.III. Public School Funding: Indicate which option(s) you support for funding the New Hampshire public school systems.,5,e) Support sex education programs which stress abstinence.,,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/14648/george-chase
14648,George Chase,1998,New Hampshire State Legislative Election 1998 National Political Awareness Test,Education Issues,I. Education: Indicate which principles you support (if any) regarding education.II. State Supreme Court Education Funding MandateIndicate which option(s) you support to respond to the state Supreme Court mandate for a new system of education funding in New Hampshire.III. Public School Funding: Indicate which option(s) you support for funding the New Hampshire public school systems.,6,f) Support sex education programs which stress safe sexual practices.,,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/14648/george-chase
